id,조사연도,조사시작일자,조사종료일자,한글보통명,학명,경도,위도,개체수,시도명
008000000000016954,2015.0,2015-09-11,2015-09-11,멧비둘기,Streptopelia orientalis,128.11529900000002,37.34784100091033,3.0,강원도
008000000000016955,2015.0,2015-09-11,2015-09-11,직박구리,Microscelis amaurotis,128.11529900000002,37.34784100091033,5.0,강원도
008000000000016956,2015.0,2015-09-11,2015-09-11,노랑턱멧새,Emberiza elegans,128.11529900000002,37.34784100091033,1.0,강원도
008000000000016957,2015.0,2015-09-11,2015-09-11,박새,Parus major,128.11422600000003,37.34898600091033,2.0,강원도
008000000000016958,2015.0,2015-09-11,2015-09-11,어치,Garrulus glandarius,128.11422600000003,37.34898600091033,1.0,강원도
008000000000016959,2015.0,2015-09-11,2015-09-11,왜가리,Ardea cinerea,128.12657700000003,37.37208300091053,2.0,강원도
008000000000016960,2015.0,2015-09-11,2015-09-11,깝작도요,Actitis hypoleucos,128.12657700000003,37.37208300091053,1.0,강원도
008000000000016961,2015.0,2015-09-11,2015-09-11,중대백로,Ardea alba modesta,128.12657700000003,37.37208300091053,2.0,강원도
008000000000016962,2015.0,2015-09-11,2015-09-11,검은등할미새,Motacilla grandis,128.12657700000003,37.37208300091053,1.0,강원도
008000000000016964,2015.0,2015-09-11,2015-09-11,황로,Bubulcus ibis,128.12657700000003,37.37208300091053,1.0,강원도
008000000000016965,2015.0,2015-09-11,2015-09-11,붉은머리오목눈이,Paradoxornis webbianus,128.12657700000003,37.37208300091053,10.0,강원도
008000000000016967,2015.0,2015-09-11,2015-09-11,참새,Passer montanus,128.09637900000004,37.25956900090959,5.0,강원도
008000000000016968,2015.0,2015-09-11,2015-09-11,직박구리,Microscelis amaurotis,128.09637900000004,37.25956900090959,2.0,강원도
008000000000016969,2015.0,2015-09-11,2015-09-11,까치,Pica pica,128.09637900000004,37.25956900090959,1.0,강원도
008000000000016970,2015.0,2015-09-11,2015-09-11,큰부리까마귀,Corvus macrorhynchos,128.09637900000004,37.25956900090959,1.0,강원도
008000000000016971,2015.0,2015-09-11,2015-09-11,알락할미새,Motacilla alba leucopsis,128.09637900000004,37.25956900090959,1.0,강원도
008000000000016972,2015.0,2015-09-11,2015-09-11,검은등할미새,Motacilla grandis,128.09637900000004,37.25956900090959,1.0,강원도
008000000000016973,2015.0,2015-09-11,2015-09-11,물까치,Cyanopica cyanus,128.09637900000004,37.25956900090959,15.0,강원도
008000000000016974,2015.0,2015-09-11,2015-09-11,멧비둘기,Streptopelia orientalis,128.09637900000004,37.25956900090959,5.0,강원도
008000000000016975,2015.0,2015-09-11,2015-09-11,때까치,Lanius bucephalus,128.09637900000004,37.25956900090959,1.0,강원도
008000000000016976,2015.0,2015-09-11,2015-09-11,붉은머리오목눈이,Paradoxornis webbianus,128.09637900000004,37.25956900090959,10.0,강원도
008000000000016977,2015.0,2015-09-11,2015-09-11,딱새,Phoenicurus auroreus,128.10611700000004,37.26314200090963,2.0,강원도
008000000000016978,2015.0,2015-09-11,2015-09-11,중대백로,Ardea alba modesta,128.08419700000002,37.256600000909586,1.0,강원도
008000000000016979,2015.0,2015-09-11,2015-09-11,왜가리,Ardea cinerea,128.08419700000002,37.256600000909586,1.0,강원도
008000000000016980,2015.0,2015-09-11,2015-09-11,큰부리까마귀,Corvus macrorhynchos,128.08419700000002,37.256600000909586,1.0,강원도
008000000000016981,2015.0,2015-09-11,2015-09-11,참새,Passer montanus,128.08419700000002,37.256600000909586,50.0,강원도
008000000000016982,2015.0,2015-09-11,2015-09-11,붉은머리오목눈이,Paradoxornis webbianus,128.08419700000002,37.256600000909586,4.0,강원도
008000000000016983,2015.0,2015-09-11,2015-09-11,물까치,Cyanopica cyanus,128.08413100000004,37.26729300090968,15.0,강원도
008000000000016984,2015.0,2015-09-11,2015-09-11,참새,Passer montanus,128.08413100000004,37.26729300090968,5.0,강원도
008000000000016985,2015.0,2015-09-11,2015-09-11,멧비둘기,Streptopelia orientalis,128.08413100000004,37.26729300090968,5.0,강원도
008000000000016986,2015.0,2015-09-11,2015-09-11,박새,Parus major,128.08413100000004,37.26729300090968,2.0,강원도
008000000000016987,2015.0,2015-09-11,2015-09-11,청딱다구리,Picus canus,128.08413100000004,37.26729300090968,1.0,강원도
008000000000016988,2015.0,2015-09-11,2015-09-11,중대백로,Ardea alba modesta,128.08413100000004,37.26729300090968,1.0,강원도
008000000000016989,2015.0,2015-09-11,2015-09-11,노랑턱멧새,Emberiza elegans,128.08413100000004,37.26729300090968,5.0,강원도
008000000000016990,2015.0,2015-09-11,2015-09-11,방울새,Carduelis sinica,128.08413100000004,37.26729300090968,1.0,강원도
008000000000016991,2015.0,2015-09-11,2015-09-11,동고비,Sitta europaea,128.08413100000004,37.26729300090968,1.0,강원도
008000000000016992,2015.0,2015-09-11,2015-09-11,곤줄박이,Parus varius,128.08413100000004,37.26729300090968,5.0,강원도
008000000000016993,2015.0,2015-09-11,2015-09-11,오색딱다구리,Dendrocopos major,128.08413100000004,37.26729300090968,1.0,강원도
008000000000016994,2015.0,2015-09-11,2015-09-11,직박구리,Microscelis amaurotis,128.08413100000004,37.26729300090968,4.0,강원도
008000000000016995,2015.0,2015-09-11,2015-09-11,노랑할미새,Motacilla cinerea,128.08413100000004,37.26729300090968,1.0,강원도
008000000000016996,2015.0,2015-09-11,2015-09-11,알락할미새,Motacilla alba leucopsis,128.08413100000004,37.26729300090968,1.0,강원도
008000000000016997,2015.0,2015-09-11,2015-09-11,알락할미새,Motacilla alba leucopsis,128.09849200000002,37.24879600090951,1.0,강원도
008000000000016998,2015.0,2015-09-11,2015-09-11,참새,Passer montanus,128.09849200000002,37.24879600090951,2.0,강원도
008000000000016999,2015.0,2015-09-11,2015-09-11,직박구리,Microscelis amaurotis,128.09849200000002,37.24879600090951,1.0,강원도
008000000000017000,2015.0,2015-09-11,2015-09-11,곤줄박이,Parus varius,128.09849200000002,37.24879600090951,4.0,강원도
008000000000017001,2015.0,2015-09-11,2015-09-11,박새,Parus major,128.09849200000002,37.24879600090951,2.0,강원도
008000000000017002,2015.0,2015-09-11,2015-09-11,노랑턱멧새,Emberiza elegans,128.11304900000002,37.24396000090947,1.0,강원도
008000000000017003,2015.0,2015-09-11,2015-09-11,오색딱다구리,Dendrocopos major,128.11304900000002,37.24396000090947,1.0,강원도
008000000000017004,2015.0,2015-09-11,2015-09-11,박새,Parus major,128.11304900000002,37.24396000090947,2.0,강원도
008000000000017005,2015.0,2015-09-11,2015-09-11,숲새,Urosphena squameiceps,128.11304900000002,37.24396000090947,1.0,강원도
008000000000017006,2015.0,2015-09-11,2015-09-11,박새,Parus major,128.11056800000003,37.25132000090952,2.0,강원도
008000000000017007,2015.0,2015-09-11,2015-09-11,어치,Garrulus glandarius,128.11056800000003,37.25132000090952,1.0,강원도
008000000000017008,2015.0,2015-09-11,2015-09-11,왜가리,Ardea cinerea,128.14558200000002,37.40342200091075,2.0,강원도
008000000000017009,2015.0,2015-09-11,2015-09-11,흰뺨검둥오리,Anas poecilorhyncha,128.14558200000002,37.40342200091075,2.0,강원도
008000000000017010,2015.0,2015-09-11,2015-09-11,딱새,Phoenicurus auroreus,128.14558200000002,37.40342200091075,2.0,강원도
008000000000017011,2015.0,2015-10-25,2015-10-25,노랑턱멧새,Emberiza elegans,128.09764900000002,37.39036100091069,2.0,강원도
008000000000017012,2015.0,2015-10-25,2015-10-25,딱새,Phoenicurus auroreus,128.09764900000002,37.39036100091069,1.0,강원도
008000000000017013,2015.0,2015-10-25,2015-10-25,박새,Parus major,128.09764900000002,37.39036100091069,7.0,강원도
008000000000017014,2015.0,2015-10-25,2015-10-25,직박구리,Microscelis amaurotis,128.09764900000002,37.39036100091069,4.0,강원도
008000000000017015,2015.0,2015-10-25,2015-10-25,쇠박새,Parus palustris,128.09764900000002,37.39036100091069,3.0,강원도
008000000000017016,2015.0,2015-10-25,2015-10-25,진박새,Parus ater,128.09764900000002,37.39036100091069,3.0,강원도
008000000000017017,2015.0,2015-10-25,2015-10-25,멧비둘기,Streptopelia orientalis,128.09764900000002,37.39036100091069,1.0,강원도
008000000000017018,2015.0,2015-10-25,2015-10-25,방울새,Carduelis sinica,128.09764900000002,37.39036100091069,2.0,강원도
008000000000017019,2015.0,2015-10-25,2015-10-25,되새,Fringilla montifringilla,128.09764900000002,37.39036100091069,2.0,강원도
008000000000017020,2015.0,2015-10-25,2015-10-25,곤줄박이,Parus varius,128.09764900000002,37.39036100091069,2.0,강원도
008000000000017021,2015.0,2015-10-25,2015-10-25,딱새,Phoenicurus auroreus,128.09764900000002,37.39036100091069,1.0,강원도
008000000000017022,2015.0,2015-10-25,2015-10-25,노랑턱멧새,Emberiza elegans,128.09764900000002,37.39036100091069,30.0,강원도
008000000000017023,2015.0,2015-10-25,2015-10-25,동고비,Sitta europaea,128.09764900000002,37.39036100091069,1.0,강원도
008000000000017024,2015.0,2015-10-25,2015-10-25,쑥새,Emberiza rustica,128.09764900000002,37.39036100091069,10.0,강원도
008000000000017025,2015.0,2015-10-25,2015-10-25,때까치,Lanius bucephalus,128.09764900000002,37.39036100091069,1.0,강원도
008000000000017026,2015.0,2015-10-25,2015-10-25,오목눈이,Aegithalos caudatus magnus,128.09764900000002,37.39036100091069,14.0,강원도
008000000000017027,2015.0,2015-10-25,2015-10-25,참새,Passer montanus,128.09764900000002,37.39036100091069,5.0,강원도
008000000000017028,2015.0,2015-10-25,2015-10-25,노랑턱멧새,Emberiza elegans,128.11423500000004,37.379865000910584,23.0,강원도
008000000000017029,2015.0,2015-10-25,2015-10-25,딱새,Phoenicurus auroreus,128.11423500000004,37.379865000910584,1.0,강원도
008000000000017030,2015.0,2015-10-25,2015-10-25,참새,Passer montanus,128.11423500000004,37.379865000910584,7.0,강원도
008000000000017031,2015.0,2015-10-25,2015-10-25,직박구리,Microscelis amaurotis,128.11423500000004,37.379865000910584,4.0,강원도
008000000000017032,2015.0,2015-10-25,2015-10-25,꿩,Phasianus colchicus,128.11423500000004,37.379865000910584,1.0,강원도
008000000000017034,2015.0,2015-10-25,2015-10-25,박새,Parus major,128.11423500000004,37.379865000910584,3.0,강원도
008000000000017035,2015.0,2015-10-25,2015-10-25,어치,Garrulus glandarius,128.11423500000004,37.379865000910584,1.0,강원도
008000000000017036,2015.0,2015-10-25,2015-10-25,흰배지빠귀,Turdus pallidus,128.11423500000004,37.379865000910584,2.0,강원도
008000000000017037,2015.0,2015-10-25,2015-10-25,오색딱다구리,Dendrocopos major,128.11423500000004,37.379865000910584,1.0,강원도
008000000000017038,2015.0,2015-10-25,2015-10-25,동고비,Sitta europaea,128.11423500000004,37.379865000910584,2.0,강원도
008000000000017039,2015.0,2015-10-25,2015-10-25,흰배멧새,Emberiza tristrami,128.11091500000003,37.35045100091035,1.0,강원도
008000000000017040,2015.0,2015-10-25,2015-10-25,직박구리,Microscelis amaurotis,128.11091500000003,37.35045100091035,2.0,강원도
008000000000017041,2015.0,2015-10-25,2015-10-25,노랑턱멧새,Emberiza elegans,128.11091500000003,37.35045100091035,11.0,강원도
008000000000017042,2015.0,2015-10-25,2015-10-25,꿩,Phasianus colchicus,128.11091500000003,37.35045100091035,2.0,강원도
008000000000017043,2015.0,2015-10-25,2015-10-25,박새,Parus major,128.11091500000003,37.35045100091035,1.0,강원도
008000000000017045,2015.0,2015-10-25,2015-10-25,쇠딱다구리,Dendrocopos kizuki,128.11091500000003,37.35045100091035,1.0,강원도
008000000000017046,2015.0,2015-10-25,2015-10-25,큰오색딱다구리,Dendrocopos leucotos,128.11091500000003,37.35045100091035,1.0,강원도
008000000000017047,2015.0,2015-10-25,2015-10-25,동고비,Sitta europaea,128.11091500000003,37.35045100091035,1.0,강원도
008000000000017048,2015.0,2015-10-25,2015-10-25,딱새,Phoenicurus auroreus,128.11091500000003,37.35045100091035,2.0,강원도
008000000000017049,2015.0,2015-10-25,2015-10-25,곤줄박이,Parus varius,128.11091500000003,37.35045100091035,2.0,강원도
008000000000017050,2015.0,2015-10-25,2015-10-25,흰배멧새,Emberiza tristrami,128.11091500000003,37.35045100091035,1.0,강원도
008000000000017051,2015.0,2015-10-25,2015-10-25,떼까마귀,Corvus frugilegus,128.11091500000003,37.35045100091035,70.0,강원도
008000000000017052,2015.0,2015-10-25,2015-10-25,딱새,Phoenicurus auroreus,128.11091500000003,37.35045100091035,1.0,강원도
008000000000017053,2015.0,2015-10-25,2015-10-25,참새,Passer montanus,128.11091500000003,37.35045100091035,4.0,강원도
008000000000017054,2015.0,2015-10-25,2015-10-25,큰부리까마귀,Corvus macrorhynchos,128.08820600000004,37.33115800091021,5.0,강원도
008000000000017055,2015.0,2015-10-25,2015-10-25,오색딱다구리,Dendrocopos major,128.08820600000004,37.33115800091021,1.0,강원도
008000000000017056,2015.0,2015-10-25,2015-10-25,딱새,Phoenicurus auroreus,128.08820600000004,37.33115800091021,1.0,강원도
008000000000017057,2015.0,2015-10-25,2015-10-25,방울새,Carduelis sinica,128.08820600000004,37.33115800091021,12.0,강원도
008000000000017058,2015.0,2015-10-25,2015-10-25,참새,Passer montanus,128.08820600000004,37.33115800091021,1.0,강원도
008000000000017059,2015.0,2015-10-25,2015-10-25,박새,Parus major,128.08820600000004,37.33115800091021,1.0,강원도
008000000000017060,2015.0,2015-10-25,2015-10-25,되새,Fringilla montifringilla,128.08820600000004,37.33115800091021,2.0,강원도
008000000000017061,2015.0,2015-10-25,2015-10-25,딱새,Phoenicurus auroreus,128.08820600000004,37.33115800091021,2.0,강원도
008000000000017062,2015.0,2015-10-25,2015-10-25,때까치,Lanius bucephalus,128.08820600000004,37.33115800091021,1.0,강원도
008000000000017063,2015.0,2015-10-25,2015-10-25,노랑턱멧새,Emberiza elegans,128.08820600000004,37.33115800091021,10.0,강원도
008000000000017064,2015.0,2015-10-25,2015-10-25,직박구리,Microscelis amaurotis,128.08820600000004,37.33115800091021,4.0,강원도
008000000000017065,2015.0,2015-10-25,2015-10-25,딱새,Phoenicurus auroreus,128.08338700000002,37.32947800091019,1.0,강원도
008000000000017066,2015.0,2015-10-25,2015-10-25,노랑턱멧새,Emberiza elegans,128.08338700000002,37.32947800091019,1.0,강원도
008000000000017067,2015.0,2015-10-25,2015-10-25,큰부리까마귀,Corvus macrorhynchos,128.08338700000002,37.32947800091019,2.0,강원도
008000000000017068,2015.0,2015-10-25,2015-10-25,직박구리,Microscelis amaurotis,128.08338700000002,37.32947800091019,3.0,강원도
008000000000017069,2015.0,2015-10-25,2015-10-25,딱새,Phoenicurus auroreus,128.07288900000003,37.33446600091023,2.0,강원도
008000000000017070,2015.0,2015-10-25,2015-10-25,직박구리,Microscelis amaurotis,128.07288900000003,37.33446600091023,3.0,강원도
008000000000017071,2015.0,2015-10-25,2015-10-25,노랑턱멧새,Emberiza elegans,128.07288900000003,37.33446600091023,15.0,강원도
008000000000017072,2015.0,2015-10-25,2015-10-25,박새,Parus major,128.07288900000003,37.33446600091023,2.0,강원도
008000000000017073,2015.0,2015-10-25,2015-10-25,어치,Garrulus glandarius,128.07288900000003,37.33446600091023,2.0,강원도
008000000000017074,2015.0,2015-10-25,2015-10-25,때까치,Lanius bucephalus,128.07288900000003,37.33446600091023,1.0,강원도
008000000000017075,2015.0,2015-10-25,2015-10-25,흰배지빠귀,Turdus pallidus,128.07288900000003,37.33446600091023,2.0,강원도
008000000000017076,2015.0,2015-10-25,2015-10-25,흰배멧새,Emberiza tristrami,128.07288900000003,37.33446600091023,1.0,강원도
008000000000017077,2015.0,2015-10-25,2015-10-25,쑥새,Emberiza rustica,128.07579300000003,37.32512100091016,154.0,강원도
008000000000017078,2015.0,2015-10-25,2015-10-25,직박구리,Microscelis amaurotis,128.07579300000003,37.32512100091016,8.0,강원도
008000000000017079,2015.0,2015-10-25,2015-10-25,큰부리까마귀,Corvus macrorhynchos,128.07579300000003,37.32512100091016,2.0,강원도
008000000000017080,2015.0,2015-10-25,2015-10-25,노랑턱멧새,Emberiza elegans,128.07579300000003,37.32512100091016,25.0,강원도
008000000000017081,2015.0,2015-10-25,2015-10-25,꼬까참새,Emberiza rutila,128.07579300000003,37.32512100091016,2.0,강원도
008000000000017082,2015.0,2015-10-25,2015-10-25,어치,Garrulus glandarius,128.07579300000003,37.32512100091016,1.0,강원도
008000000000017083,2015.0,2015-10-25,2015-10-25,멧비둘기,Streptopelia orientalis,128.07579300000003,37.32512100091016,5.0,강원도
008000000000017084,2015.0,2015-10-25,2015-10-25,딱새,Phoenicurus auroreus,128.07579300000003,37.32512100091016,2.0,강원도
008000000000017085,2015.0,2015-10-25,2015-10-25,되새,Fringilla montifringilla,128.07579300000003,37.32512100091016,3.0,강원도
008000000000017086,2015.0,2015-10-25,2015-10-25,말똥가리,Buteo buteo,128.07579300000003,37.32512100091016,1.0,강원도
008000000000017087,2015.0,2015-10-25,2015-10-25,참새,Passer montanus,128.07579300000003,37.32512100091016,2.0,강원도
008000000000017088,2015.0,2015-10-25,2015-10-25,콩새,Coccothraustes coccothraustes,128.07579300000003,37.32512100091016,5.0,강원도
008000000000017089,2015.0,2015-10-25,2015-10-25,때까치,Lanius bucephalus,128.07579300000003,37.32512100091016,4.0,강원도
008000000000017090,2015.0,2015-10-25,2015-10-25,방울새,Carduelis sinica,128.07579300000003,37.32512100091016,1.0,강원도
008000000000017091,2015.0,2015-10-25,2015-10-25,큰부리까마귀,Corvus macrorhynchos,128.07579300000003,37.32512100091016,3.0,강원도
008000000000017092,2015.0,2015-10-25,2015-10-25,물까치,Cyanopica cyanus,128.07579300000003,37.32512100091016,2.0,강원도
